MSOA21CD,n_oas,n_diff,disagree_pct
E02006623,26,6,23.076923076923077
E02006624,22,2,9.090909090909092
E02006625,24,4,16.666666666666664
E02006626,31,7,22.58064516129032
E02006627,33,9,27.27272727272727
E02006628,28,3,10.714285714285714
E02006629,26,7,26.923076923076923
E02006630,31,2,6.451612903225806
E02006631,35,4,11.428571428571429
E02006632,29,12,41.37931034482759
E02006633,30,18,60.0
E02006634,28,4,14.285714285714285
E02006635,28,9,32.142857142857146
E02006636,24,1,4.166666666666666
E02006637,36,6,16.666666666666664
E02006638,23,5,21.73913043478261
E02006639,30,5,16.666666666666664
E02006640,25,4,16.0
E02006641,28,3,10.714285714285714
E02006642,22,2,9.090909090909092
E02006644,21,0,0.0
E02006645,23,4,17.391304347826086
E02006646,24,5,20.833333333333336
E02006647,18,2,11.11111111111111
E02006648,21,3,14.285714285714285
E02006649,25,4,16.0
E02006650,41,10,24.390243902439025
E02006651,21,7,33.33333333333333
E02006652,28,8,28.57142857142857
E02006653,32,6,18.75
E02006654,34,4,11.76470588235294
E02006655,28,3,10.714285714285714
E02006656,23,4,17.391304347826086
E02006657,33,6,18.181818181818183
E02006658,27,8,29.629629629629626
E02006659,26,4,15.384615384615385
E02006660,43,11,25.581395348837212
E02006661,28,5,17.857142857142858
E02006662,23,9,39.130434782608695
E02006663,44,12,27.27272727272727
E02006664,23,5,21.73913043478261
E02006665,22,6,27.27272727272727
E02006666,22,4,18.181818181818183
E02006667,24,2,8.333333333333332
E02006668,20,3,15.0
E02006669,38,6,15.789473684210526
E02006670,26,6,23.076923076923077
E02006671,23,5,21.73913043478261
E02006672,30,7,23.333333333333332
E02006673,20,6,30.0
E02006674,20,3,15.0
E02006675,25,4,16.0
E02006676,23,0,0.0
E02006677,25,8,32.0
E02006678,25,5,20.0
E02006679,39,7,17.94871794871795
E02006680,26,5,19.230769230769234
E02006681,20,1,5.0
E02006682,36,7,19.444444444444446
E02006683,27,6,22.22222222222222
E02006684,22,4,18.181818181818183
E02006685,33,10,30.303030303030305
E02006686,16,1,6.25
E02006687,26,1,3.8461538461538463
E02006688,19,3,15.789473684210526
E02006689,22,4,18.181818181818183
E02006690,23,7,30.434782608695656
E02006692,18,4,22.22222222222222
E02006693,21,1,4.761904761904762
E02006694,21,9,42.857142857142854
E02006695,23,1,4.3478260869565215
E02006696,20,3,15.0
E02006697,25,2,8.0
E02006698,21,1,4.761904761904762
E02006699,20,3,15.0
E02006700,20,1,5.0
E02006701,21,0,0.0
E02006702,19,3,15.789473684210526
E02006703,25,5,20.0
E02006704,22,7,31.818181818181817
E02006705,23,1,4.3478260869565215
E02006706,24,4,16.666666666666664
E02006707,21,2,9.523809523809524
E02006708,26,3,11.538461538461538
E02006709,24,4,16.666666666666664
E02006710,30,7,23.333333333333332
E02006711,24,5,20.833333333333336
E02006712,22,2,9.090909090909092
E02006713,22,7,31.818181818181817
E02006714,19,4,21.052631578947366
E02006715,29,7,24.137931034482758
E02006716,21,6,28.57142857142857
E02006717,22,5,22.727272727272727
E02006718,21,12,57.14285714285714
E02006719,25,9,36.0
E02006720,25,5,20.0
E02006721,21,3,14.285714285714285
E02006722,18,0,0.0
E02006723,29,4,13.793103448275861
E02006724,21,2,9.523809523809524
E02006725,18,2,11.11111111111111
E02006726,19,1,5.263157894736842
E02006727,19,1,5.263157894736842
E02006728,25,4,16.0
E02006729,24,1,4.166666666666666
E02006730,18,1,5.555555555555555
E02006731,20,4,20.0
E02006732,23,2,8.695652173913043
E02006733,18,4,22.22222222222222
E02006734,27,9,33.33333333333333
E02006735,19,0,0.0
E02006736,22,4,18.181818181818183
E02006737,29,7,24.137931034482758
E02006738,29,2,6.896551724137931
E02006739,18,4,22.22222222222222
E02006740,26,6,23.076923076923077
E02006741,19,3,15.789473684210526
E02006742,28,1,3.571428571428571
E02006743,20,3,15.0
E02006744,27,5,18.51851851851852
E02006745,28,6,21.428571428571427
E02006746,29,5,17.24137931034483
E02006747,19,8,42.10526315789473
E02006748,27,6,22.22222222222222
E02006749,17,2,11.76470588235294
E02006750,19,5,26.31578947368421
E02006751,20,3,15.0
E02006752,27,5,18.51851851851852
E02006753,23,5,21.73913043478261
E02006754,18,2,11.11111111111111
E02006755,18,7,38.88888888888889
E02006756,21,4,19.047619047619047
E02006757,25,7,28.000000000000004
E02006758,18,3,16.666666666666664
E02006759,30,11,36.666666666666664
E02006760,27,9,33.33333333333333
E02006761,22,3,13.636363636363635
E02006762,23,7,30.434782608695656
E02006763,27,6,22.22222222222222
E02006764,20,3,15.0
E02006765,24,10,41.66666666666667
E02006766,25,7,28.000000000000004
E02006767,30,7,23.333333333333332
E02006768,23,3,13.043478260869565
E02006769,26,5,19.230769230769234
E02006770,28,4,14.285714285714285
E02006771,21,4,19.047619047619047
E02006772,22,4,18.181818181818183
E02006773,29,9,31.03448275862069
E02006774,24,5,20.833333333333336
E02006775,19,1,5.263157894736842
E02006776,23,6,26.08695652173913
E02006777,24,7,29.166666666666668
E02006778,23,4,17.391304347826086
E02006779,26,6,23.076923076923077
E02006780,20,5,25.0
E02006781,9,3,33.33333333333333
E02006782,26,4,15.384615384615385
E02006783,23,6,26.08695652173913
E02006784,26,5,19.230769230769234
E02006785,21,4,19.047619047619047
E02006786,22,2,9.090909090909092
E02006787,24,1,4.166666666666666
E02006788,24,2,8.333333333333332
E02006789,20,8,40.0
E02006790,24,7,29.166666666666668
E02006791,24,4,16.666666666666664
E02006792,32,3,9.375
E02006793,27,2,7.4074074074074066
E02006794,23,0,0.0
E02006795,21,0,0.0
E02006796,28,6,21.428571428571427
E02006798,29,0,0.0
E02006799,30,0,0.0
E02006800,34,0,0.0
E02006801,34,2,5.88235294117647
E02006802,29,0,0.0
E02006803,32,11,34.375
E02006804,28,6,21.428571428571427
E02006805,27,4,14.814814814814813
E02006806,25,3,12.0
E02006807,23,5,21.73913043478261
E02006808,21,0,0.0
E02006809,27,0,0.0
E02006810,32,2,6.25
E02006811,37,4,10.81081081081081
E02006812,26,2,7.6923076923076925
E02006813,30,3,10.0
E02006814,28,6,21.428571428571427
E02006815,34,2,5.88235294117647
E02006816,24,3,12.5
E02006817,25,5,20.0
E02006818,27,2,7.4074074074074066
E02006819,27,2,7.4074074074074066
E02006820,34,6,17.647058823529413
E02006821,20,3,15.0
E02006822,28,5,17.857142857142858
E02006823,28,4,14.285714285714285
E02006824,29,6,20.689655172413794
E02006825,19,2,10.526315789473683
E02006826,34,8,23.52941176470588
E02006827,26,1,3.8461538461538463
E02006828,23,4,17.391304347826086
E02006829,23,7,30.434782608695656
E02006830,20,2,10.0
E02006831,20,6,30.0
E02006832,20,3,15.0
E02006833,35,9,25.71428571428571
E02006834,29,4,13.793103448275861
E02006835,20,1,5.0
E02006836,26,1,3.8461538461538463
E02006837,33,4,12.121212121212121
E02006838,23,7,30.434782608695656
E02006839,24,8,33.33333333333333
E02006840,39,16,41.02564102564102
E02006841,31,2,6.451612903225806
E02006842,17,2,11.76470588235294
E02006843,30,1,3.3333333333333335
E02006844,20,0,0.0
E02006845,31,9,29.03225806451613
E02006846,31,13,41.935483870967744
E02006847,41,7,17.073170731707318
E02006848,35,4,11.428571428571429
E02006849,31,6,19.35483870967742
E02006850,26,0,0.0
E02006851,27,1,3.7037037037037033
E02006852,39,3,7.6923076923076925
E02006853,34,0,0.0
E02006854,24,0,0.0
E02006855,19,1,5.263157894736842
E02006856,36,3,8.333333333333332
E02006857,31,5,16.129032258064516
E02006858,29,7,24.137931034482758
E02006859,22,6,27.27272727272727
E02006861,39,3,7.6923076923076925
E02006862,21,1,4.761904761904762
E02006863,32,1,3.125
E02006864,27,10,37.03703703703704
E02006865,23,10,43.47826086956522
E02006866,28,14,50.0
E02006867,27,11,40.74074074074074
E02006868,42,1,2.380952380952381
E02006869,39,5,12.82051282051282
E02006871,42,5,11.904761904761903
E02006872,44,8,18.181818181818183
E02006873,27,2,7.4074074074074066
E02006874,32,9,28.125
E02006875,30,0,0.0
E02006876,29,2,6.896551724137931
E02006877,40,4,10.0
E02006878,49,2,4.081632653061225
E02006879,24,2,8.333333333333332
E02006880,23,6,26.08695652173913
E02006881,35,2,5.714285714285714
E02006882,34,0,0.0
E02006883,22,4,18.181818181818183
E02006884,41,6,14.634146341463413
E02006885,27,3,11.11111111111111
E02006886,44,10,22.727272727272727
E02006887,33,0,0.0
E02006888,19,4,21.052631578947366
E02006889,22,2,9.090909090909092
E02006890,23,0,0.0
E02006891,24,5,20.833333333333336
E02006892,23,11,47.82608695652174
E02006893,37,4,10.81081081081081
E02006894,36,2,5.555555555555555
E02006895,31,0,0.0
E02006896,21,0,0.0
E02006897,32,2,6.25
E02006898,32,2,6.25
E02006899,25,0,0.0
E02006900,37,0,0.0
E02006902,33,0,0.0
E02006903,42,5,11.904761904761903
E02006904,34,2,5.88235294117647
E02006905,26,3,11.538461538461538
E02006906,40,9,22.5
E02006907,31,1,3.225806451612903
E02006908,22,2,9.090909090909092
E02006909,41,5,12.195121951219512
E02006910,37,6,16.216216216216218
E02006912,37,3,8.108108108108109
E02006913,23,1,4.3478260869565215
E02006914,19,0,0.0
E02006915,24,1,4.166666666666666
E02006916,26,0,0.0
E02006917,25,1,4.0
E02006918,21,2,9.523809523809524
E02006919,31,3,9.67741935483871
E02006920,24,1,4.166666666666666
E02006921,23,2,8.695652173913043
E02006922,46,10,21.73913043478261
E02006924,35,0,0.0
E02006925,33,0,0.0
E02006926,25,3,12.0
E02006927,40,6,15.0
E02006928,42,0,0.0
E02006930,28,3,10.714285714285714
E02006931,32,6,18.75
E02006932,31,1,3.225806451612903
E02006933,30,3,10.0
E02006934,24,2,8.333333333333332
E02006935,24,2,8.333333333333332
E02006936,24,4,16.666666666666664
E02006937,27,1,3.7037037037037033
E02006938,22,1,4.545454545454546
E02006939,22,1,4.545454545454546
E02006940,24,3,12.5
E02006941,25,0,0.0
E02006942,23,0,0.0
E02006943,18,0,0.0
E02006944,17,0,0.0
E02006945,27,6,22.22222222222222
E02006946,19,9,47.368421052631575
E02006947,26,1,3.8461538461538463
E02006948,21,0,0.0
E02006949,18,1,5.555555555555555
E02006950,23,3,13.043478260869565
E02006951,24,0,0.0
E02006952,21,3,14.285714285714285
E02006953,29,0,0.0
E02006954,30,1,3.3333333333333335
E02006955,20,0,0.0
E02006956,20,0,0.0
E02006957,21,3,14.285714285714285
E02006958,24,0,0.0
E02006959,30,0,0.0
E02006960,29,2,6.896551724137931
E02006961,24,4,16.666666666666664
E02006962,16,0,0.0
E02006963,22,3,13.636363636363635
E02006964,18,1,5.555555555555555
E02006965,22,0,0.0
E02006966,18,2,11.11111111111111
E02006967,22,4,18.181818181818183
E02006968,27,2,7.4074074074074066
E02006969,22,0,0.0
E02006970,16,1,6.25
E02006971,19,0,0.0
E02006972,16,2,12.5
E02006973,28,2,7.142857142857142
E02006974,40,1,2.5
E02006975,22,1,4.545454545454546
E02006976,17,1,5.88235294117647
E02006978,25,6,24.0
E02006979,22,4,18.181818181818183
E02006980,23,1,4.3478260869565215
E02006981,25,2,8.0
E02006982,42,5,11.904761904761903
E02006983,25,4,16.0
E02006984,19,1,5.263157894736842
E02006985,23,0,0.0
E02006986,15,1,6.666666666666667
E02006987,23,0,0.0
E02006988,23,1,4.3478260869565215
E02006989,19,2,10.526315789473683
E02006990,26,1,3.8461538461538463
E02006991,21,1,4.761904761904762
E02006992,28,1,3.571428571428571
E02006993,26,0,0.0
E02006994,28,0,0.0
E02006995,24,0,0.0
E02006996,26,1,3.8461538461538463
E02006997,24,1,4.166666666666666
E02006998,21,1,4.761904761904762
E02006999,36,0,0.0
E02007000,18,0,0.0
E02007001,20,0,0.0
E02007002,39,7,17.94871794871795
E02007003,38,4,10.526315789473683
E02007004,20,2,10.0
E02007005,24,6,25.0
E02007006,21,5,23.809523809523807
E02007007,21,8,38.095238095238095
E02007008,17,0,0.0
E02007009,28,2,7.142857142857142
E02007010,28,5,17.857142857142858
E02007011,22,3,13.636363636363635
E02007012,29,1,3.4482758620689653
E02007013,33,2,6.0606060606060606
E02007014,21,4,19.047619047619047
E02007015,30,6,20.0
E02007016,27,3,11.11111111111111
E02007017,22,0,0.0
E02007018,18,0,0.0
E02007019,17,1,5.88235294117647
E02007020,21,0,0.0
E02007021,21,3,14.285714285714285
E02007022,46,14,30.434782608695656
E02007023,24,4,16.666666666666664
E02007024,22,6,27.27272727272727
E02007025,24,7,29.166666666666668
E02007026,24,6,25.0
E02007027,32,9,28.125
E02007028,17,9,52.94117647058824
E02007029,43,15,34.883720930232556
E02007030,24,5,20.833333333333336
E02007031,28,6,21.428571428571427
E02007032,25,8,32.0
E02007033,20,9,45.0
E02007034,27,12,44.44444444444444
E02007035,28,6,21.428571428571427
E02007038,42,3,7.142857142857142
E02007039,20,0,0.0
E02007040,17,0,0.0
E02007041,40,13,32.5
E02007042,24,9,37.5
E02007043,22,6,27.27272727272727
E02007044,26,6,23.076923076923077
E02007045,22,5,22.727272727272727
E02007046,22,0,0.0
E02007047,26,5,19.230769230769234
E02007048,25,7,28.000000000000004
E02007049,24,5,20.833333333333336
E02007050,24,6,25.0
E02007051,26,10,38.46153846153847
E02007052,26,2,7.6923076923076925
E02007053,16,5,31.25
E02007054,25,5,20.0
E02007055,26,12,46.15384615384615
E02007056,23,3,13.043478260869565
E02007057,24,4,16.666666666666664
E02007058,45,8,17.77777777777778
E02007059,44,1,2.272727272727273
E02007060,23,5,21.73913043478261
E02007061,24,7,29.166666666666668
E02007062,22,3,13.636363636363635
E02007063,25,0,0.0
E02007064,26,3,11.538461538461538
E02007065,26,0,0.0
E02007066,23,3,13.043478260869565
E02007067,21,2,9.523809523809524
E02007068,17,1,5.88235294117647
E02007069,19,1,5.263157894736842
E02007070,21,3,14.285714285714285
E02007071,32,9,28.125
E02007072,25,1,4.0
E02007073,23,2,8.695652173913043
E02007074,26,2,7.6923076923076925
E02007075,24,0,0.0
E02007076,24,2,8.333333333333332
E02007077,24,10,41.66666666666667
E02007078,18,1,5.555555555555555
E02007079,26,3,11.538461538461538
E02007080,26,13,50.0
E02007081,37,7,18.91891891891892
E02007082,40,8,20.0
E02007083,28,0,0.0
E02007084,32,3,9.375
E02007085,40,2,5.0
E02007086,34,3,8.823529411764707
E02007087,23,4,17.391304347826086
E02007088,28,5,17.857142857142858
E02007089,23,5,21.73913043478261
E02007090,18,3,16.666666666666664
E02007091,21,9,42.857142857142854
E02007092,19,3,15.789473684210526
E02007093,27,3,11.11111111111111
E02007094,25,2,8.0
E02007095,32,4,12.5
E02007096,21,1,4.761904761904762
E02007097,23,6,26.08695652173913
E02007098,23,1,4.3478260869565215
E02007099,28,2,7.142857142857142
E02007100,20,4,20.0
E02007101,24,5,20.833333333333336
E02007102,19,2,10.526315789473683
E02007103,21,4,19.047619047619047
E02007104,16,0,0.0
E02007105,46,9,19.565217391304348
E02007106,49,2,4.081632653061225
E02007107,32,8,25.0
E02007108,22,1,4.545454545454546
E02007109,27,2,7.4074074074074066
E02007110,24,0,0.0
E02007111,22,0,0.0
E02007112,21,0,0.0
E02007113,26,0,0.0
E02007114,20,1,5.0
E02007115,40,0,0.0
E02007116,24,1,4.166666666666666
W02000001,29,2,6.896551724137931
W02000002,21,0,0.0
W02000003,35,3,8.571428571428571
W02000004,26,8,30.76923076923077
W02000005,32,6,18.75
W02000006,21,3,14.285714285714285
W02000007,21,1,4.761904761904762
W02000008,21,10,47.61904761904761
W02000009,23,2,8.695652173913043
W02000010,24,2,8.333333333333332
W02000011,25,4,16.0
W02000012,27,5,18.51851851851852
W02000013,21,8,38.095238095238095
W02000014,22,1,4.545454545454546
W02000015,28,6,21.428571428571427
W02000016,23,3,13.043478260869565
W02000017,25,2,8.0
W02000018,21,1,4.761904761904762
W02000019,25,6,24.0
W02000020,23,4,17.391304347826086
W02000021,27,3,11.11111111111111
W02000022,21,1,4.761904761904762
W02000023,20,0,0.0
W02000024,18,1,5.555555555555555
W02000025,25,5,20.0
W02000026,29,11,37.93103448275862
W02000027,33,7,21.21212121212121
W02000028,24,8,33.33333333333333
W02000029,22,10,45.45454545454545
W02000030,22,10,45.45454545454545
W02000031,27,16,59.25925925925925
W02000032,28,17,60.71428571428571
W02000033,21,2,9.523809523809524
W02000034,24,4,16.666666666666664
W02000035,28,7,25.0
W02000036,38,23,60.526315789473685
W02000037,23,5,21.73913043478261
W02000038,21,4,19.047619047619047
W02000039,26,9,34.61538461538461
W02000040,21,2,9.523809523809524
W02000041,30,3,10.0
W02000042,22,11,50.0
W02000043,19,4,21.052631578947366
W02000044,20,9,45.0
W02000045,32,5,15.625
W02000047,16,1,6.25
W02000049,22,3,13.636363636363635
W02000050,24,10,41.66666666666667
W02000051,18,9,50.0
W02000052,18,3,16.666666666666664
W02000053,20,4,20.0
W02000054,19,0,0.0
W02000055,20,10,50.0
W02000056,17,1,5.88235294117647
W02000057,21,7,33.33333333333333
W02000058,20,4,20.0
W02000059,22,5,22.727272727272727
W02000060,35,2,5.714285714285714
W02000061,26,1,3.8461538461538463
W02000062,19,1,5.263157894736842
W02000063,29,3,10.344827586206897
W02000064,21,0,0.0
W02000065,23,5,21.73913043478261
W02000066,31,3,9.67741935483871
W02000067,22,7,31.818181818181817
W02000068,17,1,5.88235294117647
W02000069,19,3,15.789473684210526
W02000070,33,7,21.21212121212121
W02000071,24,6,25.0
W02000072,38,2,5.263157894736842
W02000073,34,10,29.411764705882355
W02000074,33,5,15.151515151515152
W02000075,19,4,21.052631578947366
W02000076,24,2,8.333333333333332
W02000077,21,5,23.809523809523807
W02000080,26,1,3.8461538461538463
W02000081,18,3,16.666666666666664
W02000082,25,1,4.0
W02000083,28,7,25.0
W02000085,31,7,22.58064516129032
W02000087,22,2,9.090909090909092
W02000088,27,4,14.814814814814813
W02000089,28,7,25.0
W02000090,19,0,0.0
W02000091,21,2,9.523809523809524
W02000092,23,1,4.3478260869565215
W02000093,23,3,13.043478260869565
W02000094,29,5,17.24137931034483
W02000095,21,3,14.285714285714285
W02000096,22,1,4.545454545454546
W02000097,28,2,7.142857142857142
W02000098,19,1,5.263157894736842
W02000099,24,6,25.0
W02000100,21,0,0.0
W02000101,17,0,0.0
W02000102,17,2,11.76470588235294
W02000103,16,1,6.25
W02000104,23,7,30.434782608695656
W02000105,17,1,5.88235294117647
W02000106,23,3,13.043478260869565
W02000107,34,7,20.588235294117645
W02000108,23,2,8.695652173913043
W02000109,20,7,35.0
W02000110,25,3,12.0
W02000111,26,5,19.230769230769234
W02000113,28,12,42.857142857142854
W02000114,21,8,38.095238095238095
W02000116,26,1,3.8461538461538463
W02000117,28,2,7.142857142857142
W02000118,23,1,4.3478260869565215
W02000120,26,0,0.0
W02000122,23,0,0.0
W02000123,31,3,9.67741935483871
W02000124,33,3,9.090909090909092
W02000125,28,0,0.0
W02000126,26,2,7.6923076923076925
W02000127,31,11,35.483870967741936
W02000128,23,1,4.3478260869565215
W02000129,23,1,4.3478260869565215
W02000130,23,3,13.043478260869565
W02000131,24,5,20.833333333333336
W02000132,21,3,14.285714285714285
W02000133,27,2,7.4074074074074066
W02000134,27,3,11.11111111111111
W02000135,25,6,24.0
W02000136,31,11,35.483870967741936
W02000137,25,6,24.0
W02000138,31,4,12.903225806451612
W02000139,23,9,39.130434782608695
W02000140,22,2,9.090909090909092
W02000141,24,8,33.33333333333333
W02000142,18,1,5.555555555555555
W02000143,21,1,4.761904761904762
W02000144,24,0,0.0
W02000145,23,1,4.3478260869565215
W02000146,22,0,0.0
W02000147,26,3,11.538461538461538
W02000148,18,4,22.22222222222222
W02000149,22,7,31.818181818181817
W02000151,24,4,16.666666666666664
W02000152,25,6,24.0
W02000153,27,1,3.7037037037037033
W02000154,26,7,26.923076923076923
W02000156,24,5,20.833333333333336
W02000157,30,5,16.666666666666664
W02000158,18,2,11.11111111111111
W02000159,19,6,31.57894736842105
W02000160,24,8,33.33333333333333
W02000161,18,0,0.0
W02000162,30,6,20.0
W02000163,18,2,11.11111111111111
W02000164,26,5,19.230769230769234
W02000165,22,1,4.545454545454546
